range_index,start_timestamp,end_timestamp,duration_ns,sm__inst_executed_realtime.sum.per_cycle_active,sm__cycles_active.sum,l1tex__t_bytes.sum,sm__inst_executed_realtime.sum,dram__bytes.sum,dram__cycles_active.sum
20,1765294538179488447,1765294538191062429,11573982,0.000000,0.000000,0.000000,0.000000,8654848.000000,1081856.000000
21,1765294538191062429,1765294538198841703,7779274,0.000000,0.000000,0.000000,0.000000,8476672.000000,1059584.000000
22,1765294538198841703,1765294538212643615,13801912,0.000000,0.000000,0.000000,0.000000,8480768.000000,1060096.000000
23,1765294538212643615,1765294538219917066,7273451,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
24,1765294538219917066,1765294538235573276,15656210,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
25,1765294538235573276,1765294538245478720,9905444,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
26,1765294538245478720,1765294538258443002,12964282,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
27,1765294538258443002,1765294538271805395,13362393,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
28,1765294538271805395,1765294538279021886,7216491,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
29,1765294538279021886,1765294538284623726,5601840,0.000000,0.000000,0.000000,0.000000,8735744.000000,1091968.000000
30,1765294538284623726,1765294538293524724,8900998,0.000000,0.000000,0.000000,0.000000,3707392.000000,463424.000000
31,1765294538293524724,1765294538303615735,10091011,0.000000,0.000000,0.000000,0.000000,11622912.000000,1452864.000000
32,1765294538303615735,1765294538318337836,14722101,0.000000,0.000000,0.000000,0.000000,10103552.000000,1262944.000000
33,1765294538318337836,1765294538331767589,13429753,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
34,1765294538331767589,1765294538339884622,8117033,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
35,1765294538339884622,1765294538355101666,15217044,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
36,1765294538355101666,1765294538363866824,8765158,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
37,1765294538363866824,1765294538377265153,13398329,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
38,1765294538377265153,1765294538383943726,6678573,0.000000,0.000000,0.000000,0.000000,8478208.000000,1059776.000000
39,1765294538383943726,1765294538395454765,11511039,0.000000,0.000000,0.000000,0.000000,8476672.000000,1059584.000000
40,1765294538395454765,1765294538403852244,8397479,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
41,1765294538403852244,1765294538418353642,14501398,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
42,1765294538418353642,1765294538433369599,15015957,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
43,1765294538433369599,1765294538443469409,10099810,0.000000,0.000000,0.000000,0.000000,10281728.000000,1285216.000000
44,1765294538443469409,1765294538455836638,12367229,0.000000,0.000000,0.000000,0.000000,15145984.000000,1893248.000000
45,1765294538455836638,1765294538468962903,13126265,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
46,1765294538468962903,1765294538477976861,9013958,0.000000,0.000000,0.000000,0.000000,8492032.000000,1061504.000000
47,1765294538477976861,1765294538483632749,5655888,0.000000,0.000000,0.000000,0.000000,7457792.000000,932224.000000
48,1765294538483632749,1765294538496507496,12874747,0.000000,0.000000,0.000000,0.000000,9498624.000000,1187328.000000
49,1765294538496507496,1765294538504680368,8172872,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
50,1765294538504680368,1765294538518192361,13511993,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
51,1765294538518192361,1765294538532015777,13823416,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
52,1765294538532015777,1765294538539624139,7608362,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
53,1765294538539624139,1765294538555560924,15936785,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
54,1765294538555560924,1765294538567570138,12009214,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
55,1765294538567570138,1765294538572196492,4626354,72.648273,8415274.000000,50348160.000000,20378504.000000,42869760.000000,5358720.000000
56,1765294538572196492,1765294538576463872,4267380,0.000000,0.000000,0.000000,0.000000,12856576.000000,1607072.000000
57,1765294538576463872,1765294538581523569,5059697,0.000000,0.000000,0.000000,0.000000,2038528.000000,254816.000000
58,1765294538581523569,1765294538591912147,10388578,0.000000,0.000000,0.000000,0.000000,10150912.000000,1268864.000000
59,1765294538591912147,1765294538598540864,6628717,0.000000,0.000000,0.000000,0.000000,8931584.000000,1116448.000000
0,1765294538598540864,1765294538606822472,8281608,0.000000,0.000000,0.000000,0.000000,8699392.000000,1087424.000000
1,1765294538606822472,1765294538619180676,12358204,0.000000,0.000000,0.000000,0.000000,8590592.000000,1073824.000000
2,1765294538619180676,1765294538633366491,14185815,0.000000,0.000000,0.000000,0.000000,8501760.000000,1062720.000000
3,1765294538633366491,1765294538643480446,10113955,0.000000,0.000000,0.000000,0.000000,10800384.000000,1350048.000000
4,1765294538643480446,1765294538657718644,14238198,0.000000,0.000000,0.000000,0.000000,14793472.000000,1849184.000000
5,1765294538657718644,1765294538667464792,9746148,8.824778,3570950.000000,18915392.000000,1050428.000000,28158464.000000,3519808.000000
6,1765294538667464792,1765294538674192292,6727500,10.518073,5992885.000000,37847136.000000,2101120.000000,119067136.000000,14883392.000000
7,1765294538674192292,1765294538679058422,4866130,1.325920,14209.000000,32800.000000,628.000000,76522752.000000,9565344.000000
8,1765294538679058422,1765294538683928776,4870354,87.288798,25855403.000000,223076800.000000,75229568.000000,26419456.000000,3302432.000000
9,1765294538683928776,1765294538688412795,4484019,83.781688,177801604.000000,1513438912.000000,496550616.000000,75316480.000000,9414560.000000
10,1765294538688412795,1765294538695757862,7345067,0.000000,0.000000,0.000000,0.000000,10161920.000000,1270240.000000
11,1765294538695757862,1765294538699770202,4012340,74.768141,66961442.000000,587760672.000000,166886084.000000,84244992.000000,10530624.000000
12,1765294538699770202,1765294538703952366,4182164,77.663033,48369819.000000,444038304.000000,125218228.000000,60598784.000000,7574848.000000
13,1765294538703952366,1765294538709518238,5565872,14.633623,1862016.000000,10549344.000000,908268.000000,11278848.000000,1409856.000000
14,1765294538709518238,1765294538718928163,9409925,32.331693,1672270.000000,21037088.000000,1802244.000000,16201216.000000,2025152.000000
15,1765294538718928163,1765294538726511821,7583658,2.511308,14813.000000,73792.000000,1240.000000,9461248.000000,1182656.000000
16,1765294538726511821,1765294538732841050,6329229,21.209023,9975.000000,24768.000000,7052.000000,135680.000000,16960.000000
17,1765294538732841050,1765294538739724902,6883852,3.341584,1616.000000,64.000000,180.000000,8512768.000000,1064096.000000
18,1765294538739724902,1765294538753660222,13935320,3.083185,7862.000000,24640.000000,808.000000,16806400.000000,2100800.000000
19,1765294538753660222,1765294538758505840,4845618,33.253752,2803425.000000,19482752.000000,3107480.000000,17235968.000000,2154496.000000
20,1765294538758505840,1765294538762632452,4126612,31.962953,5746001.000000,38801472.000000,6121972.000000,34498048.000000,4312256.000000
21,1765294538762632452,1765294538769871951,7239499,18.779483,5342.000000,8256.000000,3344.000000,11793920.000000,1474240.000000
22,1765294538769871951,1765294538776452188,6580237,2.991516,4225269.000000,25182304.000000,421332.000000,33793536.000000,4224192.000000
23,1765294538776452188,1765294538780536432,4084244,86.757191,258949393.000000,2032308800.000000,748857400.000000,348532480.000000,43566560.000000
24,1765294538780536432,1765294538786331135,5794703,78.162872,90596382.000000,724610528.000000,236042448.000000,194403584.000000,24300448.000000
25,1765294538786331135,1765294538791821935,5490800,2.567066,23984241.000000,151142912.000000,2052304.000000,131677952.000000,16459744.000000
26,1765294538791821935,1765294538798027389,6205454,0.000000,0.000000,0.000000,0.000000,11222272.000000,1402784.000000
27,1765294538798027389,1765294538802413329,4385940,0.000000,0.000000,0.000000,0.000000,473600.000000,59200.000000
28,1765294538802413329,1765294538809482204,7068875,0.000000,0.000000,0.000000,0.000000,11948032.000000,1493504.000000
29,1765294538809482204,1765294538815588298,6106094,8.406999,9530373.000000,50380992.000000,2670728.000000,64991488.000000,8123936.000000
30,1765294538815588298,1765294538819631007,4042709,72.837118,196188295.000000,1675518368.000000,476326336.000000,302873600.000000,37859200.000000
31,1765294538819631007,1765294538823778867,4147860,74.208341,308701906.000000,2660554688.000000,763608548.000000,419988736.000000,52498592.000000
32,1765294538823778867,1765294538827873543,4094676,78.673332,297403988.000000,2373708064.000000,779925420.000000,423093760.000000,52886720.000000
33,1765294538827873543,1765294538831996667,4123124,73.843123,300717588.000000,2593226336.000000,740197528.000000,544848128.000000,68106016.000000
34,1765294538831996667,1765294538836147951,4151284,82.050079,307202531.000000,2629627008.000000,840199732.000000,344082944.000000,43010368.000000
35,1765294538836147951,1765294538840257091,4109140,73.386791,300640073.000000,2489829120.000000,735433676.000000,441240576.000000,55155072.000000
36,1765294538840257091,1765294538844365815,4108724,73.767140,304188809.000000,2603387648.000000,747971280.000000,634042624.000000,79255328.000000
37,1765294538844365815,1765294538848530507,4164692,82.134602,302657698.000000,2620058048.000000,828622316.000000,276485376.000000,34560672.000000
38,1765294538848530507,1765294538852629567,4099060,72.132876,293948886.000000,2365162496.000000,706779284.000000,526601728.000000,65825216.000000
39,1765294538852629567,1765294538856768499,4138932,79.224797,302574259.000000,2605502144.000000,799046144.000000,461791488.000000,57723936.000000
40,1765294538856768499,1765294538860885255,4116756,74.609859,297561907.000000,2564477440.000000,740035060.000000,473804800.000000,59225600.000000
41,1765294538860885255,1765294538865033787,4148532,70.656410,306861504.000000,2602525792.000000,722724408.000000,481125120.000000,60140640.000000
42,1765294538865033787,1765294538869167823,4134036,85.118174,305467303.000000,2483443008.000000,866693968.000000,347592960.000000,43449120.000000
43,1765294538869167823,1765294538873300259,4132436,71.689871,297870412.000000,2606084768.000000,711809712.000000,526499584.000000,65812448.000000
44,1765294538873300259,1765294538877449111,4148852,76.012293,304435213.000000,2603787008.000000,771360620.000000,457566720.000000,57195840.000000
45,1765294538877449111,1765294538881579019,4129908,79.805257,298299793.000000,2453507040.000000,793529720.000000,345140736.000000,43142592.000000
46,1765294538881579019,1765294538885690975,4111956,72.329386,296675799.000000,2522214784.000000,715279284.000000,655288320.000000,81911040.000000
47,1765294538885690975,1765294538889862771,4171796,80.874156,304616177.000000,2615090560.000000,821185872.000000,275804672.000000,34475584.000000
48,1765294538889862771,1765294538893987815,4125044,75.132225,300121163.000000,2457718816.000000,751625688.000000,501165056.000000,62645632.000000
49,1765294538893987815,1765294538898119227,4131412,79.605743,301631382.000000,2587135200.000000,800386340.000000,479319040.000000,59914880.000000
50,1765294538898119227,1765294538902252911,4133684,74.678017,296637744.000000,2575824000.000000,738410616.000000,446261760.000000,55782720.000000
51,1765294538902252911,1765294538906394051,4141140,71.730354,306253178.000000,2530127008.000000,732254964.000000,494188032.000000,61773504.000000
52,1765294538906394051,1765294538910537911,4143860,85.601795,298590406.000000,2507084320.000000,851995820.000000,343783424.000000,42972928.000000
53,1765294538910537911,1765294538914658923,4121012,69.357630,295405297.000000,2568050464.000000,682953712.000000,562503936.000000,70312992.000000
54,1765294538914658923,1765294538918805503,4146580,75.154153,302109218.000000,2572571200.000000,756825412.000000,447245056.000000,55905632.000000
55,1765294538918805503,1765294538922972083,4166580,81.090291,296633597.000000,2440968736.000000,801803492.000000,337232896.000000,42154112.000000
56,1765294538922972083,1765294538927133383,4161300,72.911712,298488807.000000,2536507264.000000,725444336.000000,632949504.000000,79118688.000000
57,1765294538927133383,1765294538931342875,4209492,79.621195,302546714.000000,2580526368.000000,802971028.000000,306944256.000000,38368032.000000
58,1765294538931342875,1765294538935512943,4170068,75.257865,300657040.000000,2458995968.000000,754226896.000000,462612224.000000,57826528.000000
59,1765294538935512943,1765294538939682690,4169747,83.004338,300773876.000000,2530156736.000000,832184544.000000,450358784.000000,56294848.000000
60,1765294538939682690,1765294538943851574,4168884,71.211411,291913401.000000,2560288032.000000,692918840.000000,486240512.000000,60780064.000000
61,1765294538943851574,1765294538948036874,4185300,72.205966,302151978.000000,2500453568.000000,727239184.000000,481875968.000000,60234496.000000
62,1765294538948036874,1765294538952233246,4196372,85.628464,294661875.000000,2484211232.000000,841048128.000000,339316224.000000,42414528.000000
63,1765294538952233246,1765294538956396274,4163028,69.634207,291496034.000000,2553947360.000000,676603172.000000,557063936.000000,69632992.000000
64,1765294538956396274,1765294538960594438,4198164,75.450672,297812158.000000,2546181888.000000,749004252.000000,443239168.000000,55404896.000000
65,1765294538960594438,1765294538964792666,4198228,80.006819,292859430.000000,2397310208.000000,781025048.000000,342234624.000000,42779328.000000
66,1765294538964792666,1765294538968969901,4177235,73.799230,296199537.000000,2547358016.000000,728643256.000000,625314304.000000,78164288.000000
67,1765294538968969901,1765294538973216065,4246164,80.063943,300494841.000000,2571312832.000000,801960060.000000,294659840.000000,36832480.000000
68,1765294538973216065,1765294538977409589,4193524,75.710240,295794472.000000,2449165664.000000,746489016.000000,468987904.000000,58623488.000000
69,1765294538977409589,1765294538981631689,4222100,83.298525,302396900.000000,2549795840.000000,839640520.000000,439571200.000000,54946400.000000
70,1765294538981631689,1765294538985840701,4209012,71.261536,295111292.000000,2610293856.000000,701002800.000000,494699264.000000,61837408.000000
71,1765294538985840701,1765294538990062576,4221875,72.179838,305188191.000000,2536519840.000000,734281140.000000,481439744.000000,60179968.000000
72,1765294538990062576,1765294538994297316,4234740,85.575252,298223185.000000,2499427712.000000,850684136.000000,351022848.000000,43877856.000000
73,1765294538994297316,1765294538998491480,4194164,69.530104,294837292.000000,2569554528.000000,683335588.000000,554048512.000000,69256064.000000
74,1765294538998491480,1765294539002732172,4240692,75.312470,301653414.000000,2572431008.000000,757275460.000000,446565376.000000,55820672.000000
75,1765294539002732172,1765294539006951967,4219795,78.530783,295425522.000000,2381553920.000000,773333252.000000,354712064.000000,44339008.000000
76,1765294539006951967,1765294539011171923,4219956,75.372119,299797978.000000,2605119744.000000,753213632.000000,597851648.000000,74731456.000000
77,1765294539011171923,1765294539015452647,4280724,79.331684,302468592.000000,2585964960.000000,799844760.000000,322623488.000000,40327936.000000
